firefox-locale-bs,62.0+build2-0ubuntu0.14.04.5,amd64,425222
firefox-locale-ca,62.0+build2-0ubuntu0.14.04.5,amd64,428626
firefox-locale-cak,62.0+build2-0ubuntu0.14.04.5,amd64,446674
firefox-locale-cs,62.0+build2-0ubuntu0.14.04.5,amd64,436684
firefox-locale-csb,62.0+build2-0ubuntu0.14.04.5,amd64,17068
firefox-locale-cy,62.0+build2-0ubuntu0.14.04.5,amd64,427224
firefox-locale-da,62.0+build2-0ubuntu0.14.04.5,amd64,426104
firefox-locale-de,62.0+build2-0ubuntu0.14.04.5,amd64,435010
firefox-locale-el,62.0+build2-0ubuntu0.14.04.5,amd64,505838
firefox-locale-en,62.0+build2-0ubuntu0.14.04.5,amd64,941926
firefox-locale-eo,62.0+build2-0ubuntu0.14.04.5,amd64,424804
firefox-locale-es,62.0+build2-0ubuntu0.14.04.5,amd64,1551868
firefox-locale-et,62.0+build2-0ubuntu0.14.04.5,amd64,414226
firefox-locale-eu,62.0+build2-0ubuntu0.14.04.5,amd64,424102
firefox-locale-fa,62.0+build2-0ubuntu0.14.04.5,amd64,474166
firefox-locale-fi,62.0+build2-0ubuntu0.14.04.5,amd64,416684
firefox-locale-fr,62.0+build2-0ubuntu0.14.04.5,amd64,441452
firefox-locale-fy,62.0+build2-0ubuntu0.14.04.5,amd64,425828
firefox-locale-ga,62.0+build2-0ubuntu0.14.04.5,amd64,428988
firefox-locale-gd,62.0+build2-0ubuntu0.14.04.5,amd64,433052
firefox-locale-gl,62.0+build2-0ubuntu0.14.04.5,amd64,411282
firefox-locale-gn,62.0+build2-0ubuntu0.14.04.5,amd64,441624
firefox-locale-gu,62.0+build2-0ubuntu0.14.04.5,amd64,495178
firefox-locale-he,62.0+build2-0ubuntu0.14.04.5,amd64,443728
firefox-locale-hi,62.0+build2-0ubuntu0.14.04.5,amd64,492626
firefox-locale-hr,62.0+build2-0ubuntu0.14.04.5,amd64,418912
firefox-locale-hu,62.0+build2-0ubuntu0.14.04.5,amd64,445660
firefox-locale-hy,62.0+build2-0ubuntu0.14.04.5,amd64,475196
firefox-locale-ia,62.0+build2-0ubuntu0.14.04.5,amd64,419778
firefox-locale-id,62.0+build2-0ubuntu0.14.04.5,amd64,416280
firefox-locale-is,62.0+build2-0ubuntu0.14.04.5,amd64,418984
firefox-locale-it,62.0+build2-0ubuntu0.14.04.5,amd64,304194
firefox-locale-ja,62.0+build2-0ubuntu0.14.04.5,amd64,463388
firefox-locale-ka,62.0+build2-0ubuntu0.14.04.5,amd64,460598
firefox-locale-kab,62.0+build2-0ubuntu0.14.04.5,amd64,435562
firefox-locale-kk,62.0+build2-0ubuntu0.14.04.5,amd64,489922
firefox-locale-km,62.0+build2-0ubuntu0.14.04.5,amd64,480014
firefox-locale-kn,62.0+build2-0ubuntu0.14.04.5,amd64,487020
firefox-locale-ko,62.0+build2-0ubuntu0.14.04.5,amd64,457130
firefox-locale-ku,62.0+build2-0ubuntu0.14.04.5,amd64,17076
firefox-locale-lg,62.0+build2-0ubuntu0.14.04.5,amd64,17080
firefox-locale-lt,62.0+build2-0ubuntu0.14.04.5,amd64,446320
firefox-locale-lv,62.0+build2-0ubuntu0.14.04.5,amd64,434066
firefox-locale-mai,62.0+build2-0ubuntu0.14.04.5,amd64,453296
firefox-locale-mk,62.0+build2-0ubuntu0.14.04.5,amd64,416712
firefox-locale-ml,62.0+build2-0ubuntu0.14.04.5,amd64,497580
firefox-locale-mn,62.0+build2-0ubuntu0.14.04.5,amd64,17072
firefox-locale-mr,62.0+build2-0ubuntu0.14.04.5,amd64,488718
firefox-locale-ms,62.0+build2-0ubuntu0.14.04.5,amd64,418028
firefox-locale-my,62.0+build2-0ubuntu0.14.04.5,amd64,466474
firefox-locale-nb,62.0+build2-0ubuntu0.14.04.5,amd64,414298
firefox-locale-ne,62.0+build2-0ubuntu0.14.04.5,amd64,456810
firefox-locale-nl,62.0+build2-0ubuntu0.14.04.5,amd64,417492
firefox-locale-nn,62.0+build2-0ubuntu0.14.04.5,amd64,412588
firefox-locale-nso,62.0+build2-0ubuntu0.14.04.5,amd64,17064
firefox-locale-oc,62.0+build2-0ubuntu0.14.04.5,amd64,433846
firefox-locale-or,62.0+build2-0ubuntu0.14.04.5,amd64,445790
firefox-locale-pa,62.0+build2-0ubuntu0.14.04.5,amd64,453214
firefox-locale-pl,62.0+build2-0ubuntu0.14.04.5,amd64,328370
firefox-locale-pt,62.0+build2-0ubuntu0.14.04.5,amd64,815822
firefox-locale-ro,62.0+build2-0ubuntu0.14.04.5,amd64,422220
firefox-locale-ru,62.0+build2-0ubuntu0.14.04.5,amd64,498766
firefox-locale-si,62.0+build2-0ubuntu0.14.04.5,amd64,447026
firefox-locale-sk,62.0+build2-0ubuntu0.14.04.5,amd64,446578
firefox-locale-sl,62.0+build2-0ubuntu0.14.04.5,amd64,426464
firefox-locale-sq,62.0+build2-0ubuntu0.14.04.5,amd64,434710
firefox-locale-sr,62.0+build2-0ubuntu0.14.04.5,amd64,457654
firefox-locale-sv,62.0+build2-0ubuntu0.14.04.5,amd64,424450
firefox-locale-sw,62.0+build2-0ubuntu0.14.04.5,amd64,17074
firefox-locale-ta,62.0+build2-0ubuntu0.14.04.5,amd64,484552
firefox-locale-te,62.0+build2-0ubuntu0.14.04.5,amd64,495284
firefox-locale-th,62.0+build2-0ubuntu0.14.04.5,amd64,465896
firefox-locale-tr,62.0+build2-0ubuntu0.14.04.5,amd64,435744
firefox-locale-uk,62.0+build2-0ubuntu0.14.04.5,amd64,491684
firefox-locale-ur,62.0+build2-0ubuntu0.14.04.5,amd64,471904
firefox-locale-uz,62.0+build2-0ubuntu0.14.04.5,amd64,417580
firefox-locale-vi,62.0+build2-0ubuntu0.14.04.5,amd64,437408
firefox-locale-xh,62.0+build2-0ubuntu0.14.04.5,amd64,420322
firefox-locale-zh-hans,62.0+build2-0ubuntu0.14.04.5,amd64,448824
firefox-locale-zh-hant,62.0+build2-0ubuntu0.14.04.5,amd64,450244
firefox-locale-zu,62.0+build2-0ubuntu0.14.04.5,amd64,17078
fontforge-common,20120731.b-5ubuntu0.1,all,26092
fonts-opensymbol,2:102.6+LibO4.2.8-0ubuntu5.3,all,109882
fop-doc,1:1.1.dfsg-2ubuntu1.1,all,2520616
gcc-4.8-base,4.8.4-2ubuntu1~14.04.4,amd64,16704
gdb-doc,7.7.1-0ubuntu5~14.04.3,all,3775834
ghostscript-doc,9.10~dfsg-0ubuntu10.13,all,5153772
gimp-data,2.8.10-0ubuntu1.2,all,3060394
gir1.2-javascriptcoregtk-1.0,2.4.10-0ubuntu0.14.04.1,amd64,12570
gir1.2-javascriptcoregtk-3.0,2.4.10-0ubuntu0.14.04.1,amd64,12586
git-doc,1:1.9.1-1ubuntu0.8,all,829118
git-man,1:1.9.1-1ubuntu0.8,all,700616
glib-networking-common,2.40.0-1ubuntu0.1,all,9254
gnutls26-doc,2.12.23-12ubuntu2.8,all,2359130
graphviz-doc,2.36.0-0ubuntu3.1,all,3586636
hplip-doc,3.14.3-0ubuntu3.4,all,590952
icedtea-netx-common,1.5.3-0ubuntu0.14.04.1,all,1120844
icu-doc,52.1-3ubuntu0.8,all,2584876
imagemagick-common,8:6.7.7.10-6ubuntu3.12,all,37738
imagemagick-doc,8:6.7.7.10-6ubuntu3.12,all,4220882
krb5-doc,1.12+dfsg-2ubuntu5.2,all,2050982
krb5-locales,1.12+dfsg-2ubuntu5.2,all,13550
libapt-pkg-doc,1.0.1ubuntu2.17,all,656956
libbcmail-java-doc,1.49+dfsg-2ubuntu0.1,all,66776
libbcpg-java-doc,1.49+dfsg-2ubuntu0.1,all,140986
libbcpkix-java-doc,1.49+dfsg-2ubuntu0.1,all,291774
libbcprov-java,1.49+dfsg-2ubuntu0.1,all,1977126
libbcprov-java-doc,1.49+dfsg-2ubuntu0.1,all,1236230
libbsh-java,2.0b4-15ubuntu0.14.04.1,all,264530
libcommons-httpclient-java-doc,3.1-10.2ubuntu0.14.04.1,all,740142
libcurl4-doc,7.35.0-1ubuntu2.17,all,927460
libexiv2-doc,0.23-1ubuntu2.1,all,39022
libflac-doc,1.3.0-2ubuntu0.14.04.1,all,677942
libgail-3-doc,3.10.8-0ubuntu1.4,all,22716
libgail-doc,2.24.23-0ubuntu1.4,all,17278
libgcrypt11-doc,1.5.3-2ubuntu4.6,all,616328
libgdk-pixbuf2.0-common,2.30.7-0ubuntu1.8,all,9338
libgdk-pixbuf2.0-doc,2.30.7-0ubuntu1.8,all,174108
libglib2.0-data,2.40.2-0ubuntu1.1,all,116486
libglib2.0-doc,2.40.2-0ubuntu1.1,all,1463490
libgraphite2-doc,1.3.10-0ubuntu0.14.04.1,all,523416
libgs9-common,9.10~dfsg-0ubuntu10.13,all,2066256
libgtk-3-doc,3.10.8-0ubuntu1.4,all,2557602
libgtk2.0-common,2.24.23-0ubuntu1.4,all,121064
libgtk2.0-doc,2.24.23-0ubuntu1.4,all,2301190
libharfbuzz-doc,0.9.27-1ubuntu1.1,all,46908
libiberty-dev,20131116-1ubuntu0.2,amd64,136154
liblouis-data,2.5.3-2ubuntu1.4,all,1007936
libnm-gtk-common,0.9.8.8-0ubuntu4.5,all,4370
libpam-doc,1.1.8-1ubuntu2.2,all,211622
libpam-modules,1.1.8-1ubuntu2.2,amd64,234422
libpython2.7-minimal,2.7.6-8ubuntu0.4,amd64,306538
libraw-doc,0.15.4-1ubuntu0.2,all,72690
libreoffice-dev-doc,1:4.2.8-0ubuntu5.3,all,20032340
libreoffice-style-human,1:4.2.8-0ubuntu5.3,all,1740014
libreoffice-style-tango,1:4.2.8-0ubuntu5.3,all,1621306
libservlet3.0-java,7.0.52-1ubuntu0.15,all,296080
libservlet3.0-java-doc,7.0.52-1ubuntu0.15,all,195562
libsmbsharemodes0,2:4.3.11+dfsg-0ubuntu0.14.04.16,amd64,7714
libsnmp-base,5.7.2~dfsg-8.1ubuntu3.1,all,203322
libsoup2.4-doc,2.44.2-1ubuntu2.3,all,200402
libssh-doc,0.6.1-0ubuntu3.3,all,194492
libssl-doc,1.0.1f-1ubuntu2.26,all,970742
libsvn-doc,1.8.8-1ubuntu3.3,all,1277276
libtiff-doc,4.0.3-7ubuntu0.9,all,299654
libufe-xidgetter0,3.0.0+14.04.20140416-0ubuntu1.14.04.1,amd64,2762
libvdpau-doc,0.7-1ubuntu0.1,all,359034
libvirt-doc,1.2.2-0ubuntu13.1.27,all,1059082
libwebkitgtk-1.0-common,2.4.10-0ubuntu0.14.04.1,all,107664
libwebkitgtk-3.0-common,2.4.10-0ubuntu0.14.04.1,all,107544
libwebkitgtk-common-dev,2.4.10-0ubuntu0.14.04.1,amd64,62370
libwmf-doc,0.2.8.4-10.3ubuntu1.14.04.1,all,216016
libx11-data,2:1.6.2-1ubuntu2.1,all,111464
libx11-doc,2:1.6.2-1ubuntu2.1,all,1447386
libxext-doc,2:1.3.2-1ubuntu0.0.14.04.1,all,56110
libxml2-doc,2.9.1+dfsg1-3ubuntu4.13,all,803404
linux-doc,3.13.0-100.147,all,8261882
linux-doc,3.13.0-101.148,all,8334794
linux-doc,3.13.0-103.150,all,8246690
linux-doc,3.13.0-105.152,all,8293906
linux-doc,3.13.0-106.153,all,8321148
linux-doc,3.13.0-107.154,all,8332926
linux-doc,3.13.0-108.155,all,8343932
linux-doc,3.13.0-109.156,all,8313076
linux-doc,3.13.0-110.157,all,8282166
linux-doc,3.13.0-112.159,all,8319912
linux-doc,3.13.0-115.162,all,8314836
linux-doc,3.13.0-116.163,all,8329444
linux-doc,3.13.0-117.164,all,8267770
linux-doc,3.13.0-119.166,all,8308530
linux-doc,3.13.0-121.170,all,8279764
linux-doc,3.13.0-123.172,all,8270882
linux-doc,3.13.0-125.174,all,8329070
linux-doc,3.13.0-126.175,all,8336722
linux-doc,3.13.0-128.177,all,8320296
linux-doc,3.13.0-129.178,all,8258358
linux-doc,3.13.0-132.181,all,8341104
linux-doc,3.13.0-133.182,all,8321160
linux-doc,3.13.0-135.184,all,8288326
linux-doc,3.13.0-137.186,all,8313814
linux-doc,3.13.0-139.188,all,8315832
linux-doc,3.13.0-141.190,all,8316374
linux-doc,3.13.0-142.191,all,8317918
linux-doc,3.13.0-143.192,all,8319310
linux-doc,3.13.0-144.193,all,8320364
linux-doc,3.13.0-147.196,all,8350602
linux-doc,3.13.0-149.199,all,8317420
linux-doc,3.13.0-151.201,all,8320136
linux-doc,3.13.0-153.203,all,8371424
linux-doc,3.13.0-155.205,all,8380412
linux-doc,3.13.0-156.206,all,8380058
linux-doc,3.13.0-157.207,all,8381762
linux-doc,3.13.0-24.47,all,7974686
linux-doc,3.13.0-27.50,all,7871804
linux-doc,3.13.0-29.53,all,7905486
linux-doc,3.13.0-30.55,all,7974504
linux-doc,3.13.0-32.57,all,7979194
linux-doc,3.13.0-33.58,all,7957896
linux-doc,3.13.0-34.60,all,7976970
linux-doc,3.13.0-35.62,all,7989506
linux-doc,3.13.0-36.63,all,7923924
linux-doc,3.13.0-37.64,all,8001478
linux-doc,3.13.0-39.66,all,7999632
linux-doc,3.13.0-40.69,all,7900610
linux-doc,3.13.0-41.70,all,7976026
linux-doc,3.13.0-43.72,all,7975684
linux-doc,3.13.0-44.73,all,8010494
linux-doc,3.13.0-46.79,all,7964714
linux-doc,3.13.0-48.80,all,7886092
linux-doc,3.13.0-49.83,all,7928304
linux-doc,3.13.0-51.84,all,7925878
linux-doc,3.13.0-52.86,all,7881484
linux-doc,3.13.0-53.89,all,7983672
linux-doc,3.13.0-54.91,all,7935432
linux-doc,3.13.0-55.94,all,8003074
linux-doc,3.13.0-57.95,all,7997898
linux-doc,3.13.0-58.97,all,7873606
linux-doc,3.13.0-59.98,all,7932846
linux-doc,3.13.0-61.100,all,7891424
linux-doc,3.13.0-62.102,all,7918092
linux-doc,3.13.0-63.103,all,7919240
linux-doc,3.13.0-65.106,all,7915490
linux-doc,3.13.0-66.108,all,7916880
linux-doc,3.13.0-67.110,all,7910010
linux-doc,3.13.0-68.111,all,7912560
linux-doc,3.13.0-70.113,all,7913668
linux-doc,3.13.0-71.114,all,7913010
linux-doc,3.13.0-73.116,all,7915076
linux-doc,3.13.0-74.118,all,7969512
linux-doc,3.13.0-76.120,all,7914578
linux-doc,3.13.0-77.121,all,7943198
linux-doc,3.13.0-79.123,all,7930830
linux-doc,3.13.0-83.127,all,7894206
linux-doc,3.13.0-85.129,all,7909314
linux-doc,3.13.0-86.131,all,8280240
linux-doc,3.13.0-87.133,all,8277436
linux-doc,3.13.0-88.135,all,8273152
linux-doc,3.13.0-91.138,all,8273922
linux-doc,3.13.0-92.139,all,8271338
linux-doc,3.13.0-93.140,all,8338892
linux-doc,3.13.0-95.142,all,8267330
linux-doc,3.13.0-96.143,all,8266758
linux-doc,3.13.0-98.145,all,8320046
linux-firmware,1.127.24,all,33913226
linux-libc-dev,3.13.0-157.207,amd64,773400
linux-lts-utopic-cloud-tools-common,3.16.0-25.33~14.04.2,all,11096
linux-lts-utopic-cloud-tools-common,3.16.0-26.35~14.04.1,all,16066
linux-lts-utopic-cloud-tools-common,3.16.0-28.38~14.04.1,all,15542
linux-lts-utopic-cloud-tools-common,3.16.0-29.39~14.04.1,all,21384
linux-lts-utopic-cloud-tools-common,3.16.0-31.43~14.04.1,all,34912
linux-lts-utopic-cloud-tools-common,3.16.0-33.44~14.04.1,all,29190
linux-lts-utopic-cloud-tools-common,3.16.0-34.47~14.04.1,all,34126
linux-lts-utopic-cloud-tools-common,3.16.0-36.48~14.04.1,all,38886
linux-lts-utopic-cloud-tools-common,3.16.0-37.51~14.04.1,all,18274
linux-lts-utopic-cloud-tools-common,3.16.0-38.52~14.04.1,all,21902
linux-lts-utopic-tools-common,3.16.0-25.33~14.04.2,all,11084
linux-lts-utopic-tools-common,3.16.0-26.35~14.04.1,all,16056
linux-lts-utopic-tools-common,3.16.0-28.38~14.04.1,all,15536
linux-lts-utopic-tools-common,3.16.0-29.39~14.04.1,all,21374
linux-lts-utopic-tools-common,3.16.0-31.43~14.04.1,all,34900
linux-lts-utopic-tools-common,3.16.0-33.44~14.04.1,all,29186
linux-lts-utopic-tools-common,3.16.0-34.47~14.04.1,all,34114
linux-lts-utopic-tools-common,3.16.0-36.48~14.04.1,all,38872
linux-lts-utopic-tools-common,3.16.0-37.51~14.04.1,all,18268
linux-lts-utopic-tools-common,3.16.0-38.52~14.04.1,all,21890
linux-tools-common,3.13.0-100.147,all,79410
linux-tools-common,3.13.0-101.148,all,82310
linux-tools-common,3.13.0-103.150,all,82270
linux-tools-common,3.13.0-105.152,all,81770
linux-tools-common,3.13.0-106.153,all,82026
linux-tools-common,3.13.0-107.154,all,82306
linux-tools-common,3.13.0-108.155,all,81830
linux-tools-common,3.13.0-109.156,all,81522
linux-tools-common,3.13.0-110.157,all,81386
linux-tools-common,3.13.0-112.159,all,81454
linux-tools-common,3.13.0-115.162,all,77604
linux-tools-common,3.13.0-116.163,all,77602
linux-tools-common,3.13.0-117.164,all,78370
linux-tools-common,3.13.0-119.166,all,77848
linux-tools-common,3.13.0-121.170,all,77926
linux-tools-common,3.13.0-123.172,all,77850
linux-tools-common,3.13.0-125.174,all,78564
linux-tools-common,3.13.0-126.175,all,79130
linux-tools-common,3.13.0-128.177,all,79230
linux-tools-common,3.13.0-129.178,all,78774
linux-tools-common,3.13.0-132.181,all,79230
linux-tools-common,3.13.0-133.182,all,79042
linux-tools-common,3.13.0-135.184,all,78536
linux-tools-common,3.13.0-137.186,all,77864
linux-tools-common,3.13.0-139.188,all,79200
linux-tools-common,3.13.0-141.190,all,79490
linux-tools-common,3.13.0-142.191,all,80604
linux-tools-common,3.13.0-143.192,all,82260
linux-tools-common,3.13.0-144.193,all,82762
linux-tools-common,3.13.0-147.196,all,83238
linux-tools-common,3.13.0-149.199,all,84486
linux-tools-common,3.13.0-151.201,all,83506
linux-tools-common,3.13.0-153.203,all,82764
linux-tools-common,3.13.0-155.205,all,82420
linux-tools-common,3.13.0-156.206,all,82092
linux-tools-common,3.13.0-157.207,all,83484
linux-tools-common,3.13.0-24.47,all,92778
linux-tools-common,3.13.0-27.50,all,92914
linux-tools-common,3.13.0-29.53,all,93624
linux-tools-common,3.13.0-30.55,all,88938
linux-tools-common,3.13.0-32.57,all,97262
linux-tools-common,3.13.0-33.58,all,97482
linux-tools-common,3.13.0-34.60,all,97594
linux-tools-common,3.13.0-35.62,all,106182
linux-tools-common,3.13.0-36.63,all,107956
linux-tools-common,3.13.0-37.64,all,113084
linux-tools-common,3.13.0-39.66,all,111300
linux-tools-common,3.13.0-40.69,all,107268
linux-tools-common,3.13.0-41.70,all,111464
linux-tools-common,3.13.0-43.72,all,111286
linux-tools-common,3.13.0-44.73,all,102150
linux-tools-common,3.13.0-46.79,all,91852
linux-tools-common,3.13.0-48.80,all,90344
linux-tools-common,3.13.0-49.83,all,92486
linux-tools-common,3.13.0-51.84,all,90184
linux-tools-common,3.13.0-52.86,all,86040
linux-tools-common,3.13.0-53.89,all,87994
linux-tools-common,3.13.0-54.91,all,88588
linux-tools-common,3.13.0-55.94,all,84298
linux-tools-common,3.13.0-57.95,all,87136
linux-tools-common,3.13.0-58.97,all,85608
linux-tools-common,3.13.0-59.98,all,86182
linux-tools-common,3.13.0-61.100,all,86258
linux-tools-common,3.13.0-62.102,all,88492
linux-tools-common,3.13.0-63.103,all,89654
linux-tools-common,3.13.0-65.106,all,85318
linux-tools-common,3.13.0-66.108,all,86956
linux-tools-common,3.13.0-67.110,all,81386
linux-tools-common,3.13.0-68.111,all,81390
linux-tools-common,3.13.0-70.113,all,84008
linux-tools-common,3.13.0-71.114,all,82268
linux-tools-common,3.13.0-73.116,all,85154
linux-tools-common,3.13.0-74.118,all,83664
linux-tools-common,3.13.0-76.120,all,83536
linux-tools-common,3.13.0-77.121,all,88256
linux-tools-common,3.13.0-79.123,all,87526
linux-tools-common,3.13.0-83.127,all,88932
linux-tools-common,3.13.0-85.129,all,87644
linux-tools-common,3.13.0-86.131,all,92058
linux-tools-common,3.13.0-87.133,all,89664
linux-tools-common,3.13.0-88.135,all,85222
linux-tools-common,3.13.0-91.138,all,86032
linux-tools-common,3.13.0-92.139,all,83230
linux-tools-common,3.13.0-93.140,all,83770
linux-tools-common,3.13.0-95.142,all,79372
linux-tools-common,3.13.0-96.143,all,79256
linux-tools-common,3.13.0-98.145,all,79954
login,1:4.1.5.1-1ubuntu9.5,amd64,301596
lua5.1-doc,5.1.5-5ubuntu0.1,all,85372
maas-common,1.5.4+bzr2294-0ubuntu1.2,all,6740
mime-support,3.54ubuntu1.1,all,29322
munin-doc,2.0.19-3ubuntu0.3,all,144212
mysql-common,5.5.61-0ubuntu0.14.04.1,all,12714
nagios3-doc,3.5.1-1ubuntu1.3,all,4884
network-manager-dev,0.9.8.8-0ubuntu7.1,amd64,54364
ninja-build-doc,1.3.4-1.1ubuntu0.14.04.1,all,514204
nova-doc,1:2014.1.5-0ubuntu1.7,all,1984380
ntp-doc,1:4.2.6.p5+dfsg-3ubuntu2.14.04.13,all,1010174
openjdk-7-doc,7u181-2.6.14-0ubuntu0.2,all,10918250
openjdk-7-doc,7u79-2.5.6-0ubuntu1.14.04.1,all,10874806
openjdk-7-tests,7u181-2.6.14-0ubuntu0.2,amd64,15458502
openslp-doc,1.2.1-9ubuntu0.3,all,67104
oxideqt-chromedriver,1.21.5-0ubuntu0.14.04.1,amd64,120208
paramiko-doc,1.10.1-1git1ubuntu0.1,all,358970
perl-base,5.18.2-2ubuntu1.6,amd64,1151848
pidgin-data,1:2.10.9-0ubuntu3.4,all,1000924
pkg-create-dbgsym,0.67~trusty,all,8844
policykit-1-doc,0.105-4ubuntu3.14.04.2,all,256642
postgresql-doc-9.3,9.3.24-0ubuntu0.14.04,all,1824068
ppp-dev,2.4.5-5.1ubuntu2.2,all,31650
python-crypto-doc,2.6.1-4ubuntu0.3,all,72440
python-lxml-doc,3.3.3-1ubuntu0.1,all,1002544
python-pil-doc,2.3.0-1ubuntu3.4,all,14296
qemu-keymaps,2.0.0+dfsg-2ubuntu1.43,all,21464
qt4-doc,4:4.8.5+git192-g085f851+dfsg-2ubuntu4.1,all,95131370
qtbase5-doc-html,5.2.1+dfsg-1ubuntu14.3,all,21046574
qtcore4-l10n,4:4.8.5+git192-g085f851+dfsg-2ubuntu4.1,all,586840
quagga-doc,0.99.22.4-3ubuntu1.5,all,641196
rsyslog-doc,7.4.4-1ubuntu2.3,all,932278
ruby1.9.1-examples,1.9.3.484-2ubuntu1.12,all,65874
ruby2.0-dev,2.0.0.484-1ubuntu2.10,amd64,907294
ruby2.0-doc,2.0.0.484-1ubuntu2.10,all,3001494
samba-doc,2:4.3.11+dfsg-0ubuntu0.14.04.16,all,224412
sensible-utils,0.0.9ubuntu0.14.04.1,all,10010
sharutils-doc,1:4.14-1ubuntu1.1,all,35520
sqlite3-doc,3.8.2-1ubuntu2.1,all,2709872
tar,1.27.1-1ubuntu0.1,amd64,195600
thunderbird-locale-af,1:52.9.1+build3-0ubuntu0.14.04.1,amd64,9484
thunderbird-locale-ka,1:52.9.1+build3-0ubuntu0.14.04.1,amd64,9490
thunderbird-locale-mk,1:52.9.1+build3-0ubuntu0.14.04.1,amd64,9496
tidy-doc,20091223cvs-1.2ubuntu1.1,all,86876
transmission-common,2.82-1.1ubuntu3.2,all,225322
twisted-doc,13.2.0-1ubuntu1.2,all,414660
vim-doc,2:7.4.052-1ubuntu3.1,all,1662326
vim-gui-common,2:7.4.052-1ubuntu3.1,all,72782
vim-runtime,2:7.4.052-1ubuntu3.1,all,4882372
x11proto-randr-dev,1.5.0-1~trusty2,all,33640
xdg-utils,1.1.0~rc1-2ubuntu7.2,all,53912
xtrans-dev,1.3.5-1~ubuntu14.04.2,all,70660
zsh-common,5.0.2-3ubuntu6.3,all,2115162
virtualbox-guest-additions-iso,4.3.36-1ubuntu1.14.04.1,all,39979898
akonadi-dbg,1.12.1-0ubuntu1.2,amd64,8804026
binutils-static,2.24-5ubuntu14.2,amd64,700620
bsh-src,2.0b4-15ubuntu0.14.04.1,all,844578
cargo-doc,0.26.0-0ubuntu2~14.04.1,all,997804
clamav-testfiles,0.100.1+dfsg-1ubuntu0.14.04.4,all,2836390
clamav-testfiles,0.98.7+dfsg-0ubuntu0.14.04.1,all,2870022
clang-3.5-doc,1:3.5-4ubuntu2~trusty2,all,501964
clang-3.5-examples,1:3.5-4ubuntu2~trusty2,amd64,11628
clang-3.6-doc,1:3.6-2ubuntu1~trusty2,all,507536
clang-3.6-examples,1:3.6-2ubuntu1~trusty2,amd64,12286
clang-3.8-doc,1:3.8-2ubuntu3~trusty5,all,560404
clang-3.8-examples,1:3.8-2ubuntu3~trusty5,amd64,13830
clang-3.9-doc,1:3.9.1-4ubuntu3~14.04.3,all,6840
clang-3.9-examples,1:3.9.1-4ubuntu3~14.04.3,amd64,14240
cmake3-data,3.5.1-1ubuntu3~14.04.1,all,1120066
dcmtk-doc,3.6.0-15+deb8u1build0.14.04.1,all,5226628
e2fsck-static,1.42.9-3ubuntu1.2,amd64,557472
erlang-manpages,1:16.b.3-dfsg-1ubuntu2.2,all,1615802
firefox-locale-hsb,62.0+build2-0ubuntu0.14.04.5,amd64,445680
firefox-mozsymbols,62.0+build2-0ubuntu0.14.04.5,amd64,17328
gdb-source,7.7.1-0ubuntu5~14.04.3,all,25477232
grub-firmware-qemu,2.02~beta2-9ubuntu1.6,amd64,576410
grub-rescue-pc,2.02~beta2-9ubuntu1.6,amd64,2228652
hdf5-helpers,1.8.11-5ubuntu7.1,amd64,12220
hexchat-common,2.9.6.1-2ubuntu0.1,all,662494
jython-doc,2.5.3-1ubuntu0.1,all,535344
kdepim-doc,4:4.13.3-0ubuntu0.2,all,5011348
kdepim-mobileui-data,4:4.13.3-0ubuntu0.2,all,956664
kildclient-doc,2.11.1-1+deb7u2build0.14.04.1,all,1034876
libakonadi-kabc4,4:4.13.3-0ubuntu0.4,amd64,9652
libav-doc,6:9.20-0ubuntu0.14.04.1,all,16605018
libconfuse-common,2.7-5+deb8u1build0.14.04.1,all,4674
libcrypto++-doc,5.6.1-6+deb8u3build0.14.04.1,all,2573010
libdwarf-dev,20120410-2+deb7u2build0.14.04.1,amd64,651992
libgcrypt20-doc,1.6.1-2ubuntu1.14.04.1,all,623140
libhdf5-doc,1.8.11-5ubuntu7.1,all,72636
libidn11-java,1.28-1ubuntu2.2,all,175768
libmenu-cache-doc,0.5.1-1ubuntu1.1,all,16380
libmwaw-doc,0.1.11-1ubuntu1.1,all,1379278
libreoffice-style-crystal,1:4.2.8-0ubuntu5.3,all,1952182
libreoffice-style-galaxy,1:4.2.8-0ubuntu5.3,all,1589724
libreoffice-style-hicontrast,1:4.2.8-0ubuntu5.3,all,838068
libreoffice-style-oxygen,1:4.2.8-0ubuntu5.3,all,1940378
libreoffice-style-sifr,1:4.2.8-0ubuntu5.3,all,1562938
libspring-ldap-java-doc,1.3.1.RELEASE-4+deb7u1build0.14.04.1,all,412804
libsvgsalamander-java,0~svn95-1+deb8u1build0.14.04.1,all,258862
libsvgsalamander-java-doc,0~svn95-1+deb8u1build0.14.04.1,all,176598
libtorrent-rasterbar-doc,0.16.13-1ubuntu2.1,all,1219522
libtracker-extract-doc,0.16.5-0ubuntu0.2,all,23510
libtracker-miner-doc,0.16.5-0ubuntu0.2,all,39316
libtracker-sparql-doc,0.16.5-0ubuntu0.2,all,29626
libupnp4-doc,1.8.0~svn20100507-1.2+deb7u1build0.14.04.1,all,10928888
libupnp6-doc,1:1.6.17-1.2+deb7u2build0.14.04.1,all,12871798
libwireshark-data,1.12.1+g01b65bf-4+deb8u11ubuntu0.14.04.1,all,794880
